595605	4
533258	2
0	5
141935	1
175895	1
209855	1
601178	4
238242	1
1015315	1
328976	1
512010	4
1127297	2
183034	4
15675	1
650813	6
545970	4
378611	1
784212	7
1036563	9
1013749	2
253917	1
49635	1
1120158	88
127657	5
490593	1
1125900	10
467948	1
161617	3
105012	4
762964	2
99439	1
483623	11
803894	12
812599	3
874777	1
406998	7
182865	2
957144	2
545801	1
595774	14
686170	9
266460	18
544573	3
210024	5
595436	2
510613	1
147677	1
1168565	4
1049106	1
539000	4
211252	50
574188	9
483792	5
268026	2
1572600	1
540228	1
1125731	4
938521	6
399859	1
847956	4
377383	1
1735	1
344482	1
1124503	11
596833	4
364671	5
1288745	2
432591	1
1090543	2
35695	1
979958	1
1047878	2
608317	1
574357	1
79250	23
91072	10
646468	2
811371	7
879291	3
436613	1
510782	1
1043364	2
482395	2
1071751	3
907678	1
408226	1
594377	46
205510	4
1067898	5
795696	1
466720	1
1183733	2
651151	5
367127	2
1124672	1
13050	1
813827	3
405770	1
655327	5
955916	2
1012521	7
615625	2
802666	2
599950	52
858043	1
866748	1
1078721	13
401256	2
749745	1
934668	1
279679	1
1128356	9
335056	1
260887	1
73508	4
589863	1
1077493	1
1105880	2
680597	1
21417	8
588635	16
634079	5
120518	5
769765	10
642784	6
98042	1
701845	2
372869	1
43893	1
1098741	1
502415	34
1075037	5
644012	3
746061	7
932610	1
966739	6
1040908	2
505761	35
108865	14
636535	14
293788	10
514466	1
622764	3
591091	1
834737	2
1095057	2
555396	2
827598	2
335225	3
1123444	4
850412	1
1157404	1
95417	10
1058701	27
1024741	5
753369	6
548257	4
557792	3
118231	1
409454	2
806350	1
977502	1
515127	3
1150265	1
1044592	2
593149	19
626448	5
989384	5
654666	1
298133	6
451383	2
564762	1
502584	1
933440	1
1023344	6
1619610	1
927867	1
25101	1
38812	1
543514	2
605200	3
1059700	12
509554	1
996354	1
968136	49
1002096	1
674348	65
487307	3
640388	9
125201	6
363443	11
522097	24
760339	2
669943	1
159161	1
1298340	1
498791	1
472800	3
543345	8
1122047	7
597494	3
939749	4
1201297	1
982414	3
270313	1
1631661	1
111261	20
649754	117
938352	10
54656	2
303045	2
444642	1
1596304	2
47746	1
111092	1
598061	2
246440	1
994957	1
1012690	2
1166109	1
594546	90
793240	173
1135495	9
1081346	25
576644	2
213708	3
917104	3
520208	1
179748	2
613338	6
50863	2
215766	1
57112	2
590524	7
1128525	3
1077324	2
940808	1
149566	1
5021	5
1078890	6
172380	3
491821	1
1475786	2
1286289	1
465890	2
942374	4
522664	36
208627	11
640159	2
1227228	1
401917	1
94925	2
1126069	4
252689	10
53319	1
1081117	4
42834	2
621367	5
1279319	1
757883	3
26269	4
961166	6
1024512	1
196084	2
592980	1
1112681	66
3684	4
1121386	7
489365	3
1003264	5
1058532	8
913987	2
1031482	2
1093168	2
435216	1
92469	1
625881	1
107468	5
527178	1
953629	13
130774	6
1333468	1
1095226	5
1043533	3
623823	1
220678	1
293619	62
857382	2
145281	1
780419	19
600119	1
1086919	12
437672	1
460978	1
1118930	10
406829	1
1095624	1
951571	6
834568	1
203223	1
20020	23
614626	1
1023175	8
932779	2
1074376	3
734577	3
479770	2
473029	1
1182674	1
82874	1
115775	9
548426	8
88676	13
891173	1
205679	21
1008176	4
404373	1
1170623	1
1251822	1
328146	3
299759	12
930984	11
772330	1
27557	1
176725	1
1082405	9
448927	1
18071	1
1048445	1
80418	1
593209	225
560909	8
14845	3
613060	4
669834	4
751082	8
797491	4
617683	1
310124	8
614457	5
338511	8
695705	2
977393	12
667487	6
338342	4
283134	6
141368	6
831620	7
278511	1
25041	2
783213	1
1009006	1
1079889	1
1619670	3
1337982	1
483056	12
1078661	9
299928	4
52200	6
634477	10
413138	2
719638	1
505532	3
84162	6
74676	1
776074	4
997413	4
1082574	2
1065611	4
1117762	3
970592	14
484284	11
903994	1
416364	5
45061	2
1027028	4
1004552	1
335116	1
126827	8
309955	11
1227119	6
1087028	7
172271	2
194747	1
642844	15
780697	2
758052	3
70222	1
1062385	1
814657	1
472969	4
740886	5
193519	1
335285	11
556455	4
885431	3
617514	1
1252990	2
835905	4
1061157	2
522495	1
966679	4
110033	1
106807	8
131281	7
1118363	9
953460	4
169154	1
334057	8
1044194	5
997582	1
981847	1
885540	1
363334	14
57172	4
674119	18
581098	4
504473	1
864292	2
556624	2
966848	6
1003095	1
1112020	1
183432	7
134398	1
642675	12
168527	4
360818	10
574755	1
563594	1
1065442	8
189775	5
988817	5
190402	13
613229	13
1037224	2
416195	1
447868	2
839649	2
292958	1
162184	1
1276923	1
1284952	1
1129186	14
912590	6
993838	4
860897	6
6910	2
1061758	1
140936	2
492880	2
328315	1
261717	1
1010065	3
1167397	1
20587	6
133797	6
282965	6
895627	2
142164	4
891342	1
1017204	1
246380	1
575356	11
666090	4
868036	2
913818	1
1008837	2
304213	19
364562	2
281737	22
116834	8
479939	4
671062	5
1171682	1
461545	1
247608	3
506989	6
472860	1
835965	3
808915	2
450384	1
857213	7
104783	1
952232	3
938461	4
302985	6
528237	1
649814	3
77192	2
1032939	2
1073809	1
1015086	1
822855	14
574297	2
545910	24
182974	1
1629145	1
1066670	4
766081	1
912759	1
1156574	5
741607	1
937233	2
334489	95
1045422	2
595545	1
796864	2
571071	1
1625919	9
1078552	4
775616	14
893738	6
483683	5
83704	8
803834	1
832221	6
2456	16
564931	15
784272	10
750973	2
1057304	1
1619779	3
1009633	48
133339	3
1125960	2
161557	1
943373	5
415027	15
772221	2
180578	1
1123275	1
611171	5
969364	14
521267	29
879460	10
917671	1
940977	4
1213179	1
1247477	1
419481	20
19960	10
89675	31
133170	10
938919	9
123973	3
486079	6
42725	2
55317	8
115666	3
88616	7
978730	2
807578	13
780528	1
1114078	1
897482	1
837133	2
803665	1
1251762	2
1203982	1
145221	1
1032312	38
362876	2
542684	4
226987	2
678032	2
157272	5
589923	1
1122216	1
771162	49
432700	5
454838	1
1025969	3
544742	4
889453	4
461087	1
96645	2
1344783	1
125032	3
186549	1
606259	2
852410	1
854817	1
289935	1
283592	9
932839	2
1069355	3
401087	1
411452	2
1046590	2
1136494	1
670893	3
121915	2
497334	1
614288	1
1118990	3
200658	2
557961	2
792410	13
484742	1
448495	1
674915	1
53259	1
584384	1
459750	9
795805	3
211192	22
520099	12
601347	11
489305	3
1110961	1
639558	9
384751	8
526348	7
511443	1
408057	1
1572540	1
817053	5
952401	5
108696	9
132002	22
618310	6
303154	2
622595	5
847847	1
609654	1
520640	3
233957	8
1025342	3
577245	4
784103	2
917044	2
1033998	1
8705	1
57003	7
391094	7
246549	2
1012750	3
363503	3
679200	1
985700	2
759907	2
1021947	4
75397	1
255205	3
273599	1
744773	30
89074	3
542744	14
55114	1
605091	3
213768	8
934067	1
151421	1
807120	3
928494	2
968027	2
40149	5
989275	4
1122674	2
1012089	2
1151771	2
1094997	1
1613267	1
33179	1
642014	41
346998	3
1186418	2
1044652	4
1033337	5
346480	2
620766	2
235895	1
544141	19
593089	13
1023404	2
731351	1
297532	5
1053019	3
659781	1
514526	2
174066	3
988757	5
786728	1
185550	2
954797	1
109466	1
724381	1
1116932	101
360420	6
745291	1
984412	1
578811	1
907787	2
789353	83
1150374	6
95526	1
920127	5
494337	2
1129644	2
186091	6
591151	1
403772	1
515067	1
1218463	1
1129126	20
54089	4
459690	4
459149	11
590464	11
150903	1
515585	1
227528	3
491881	3
593607	12
1149833	5
922583	2
966112	4
984930	6
1081237	2
326978	1
147076	9
796323	8
3564	11
453238	2
400460	1
192858	1
569903	1
774388	1
1292658	1
1134158	1
1012630	2
547968	1
1125299	5
513129	1
1171284	7
70451	1
109263	242
628277	4
1078781	9
256602	3
188006	2
68885	2
747398	1
968568	1
1133471	2
1037164	1
299301	2
121806	52
53886	3
929553	21
572359	1
600577	6
374157	1
450782	2
933549	5
948548	6
484224	1
1113451	7
1068007	3
268458	1
1045531	5
155248	1
15074	1
621825	16
597434	4
956712	2
1069922	4
1158741	1
298760	1
598121	194
522037	10
88015	8
484911	18
134000	1
598662	23
323294	1
737803	1
1225433	1
1211662	1
247210	5
125141	2
88556	1
813887	7
1066779	1
927097	2
91699	1
267917	8
619369	6
143392	6
146389	2
1081778	1
817571	2
1288636	2
543285	2
795095	1
1156285	2
993297	1
771932	3
5682	8
563992	7
411283	10
1082465	3
1177533	1
167096	1
82307	1
618141	1
1046759	1
1267929	1
1213239	1
220017	1
127030	3
250894	2
650873	1
790555	3
813369	1
310751	2
702074	1
1033540	3
126887	1
160847	1
596375	2
79648	3
691142	23
1125840	6
266569	4
839480	6
943493	3
887598	1
344024	2
545200	7
1113248	8
1008946	88
936523	1
929527	2
1566749	1
770561	133
1167457	8
299819	10
120060	3
175955	8
86100	4
1120218	1
1092000	3
987698	1
499189	2
20647	25
282195	40
1075495	2
622655	18
854156	3
225759	2
670435	10
559140	3
613999	3
678599	1
209254	3
858501	2
511383	1
247007	1
745832	1
360217	1
1623005	1
875006	10
119917	5
1028256	1
226300	1
645841	1
1473101	2
39090	2
589405	3
21188	1
879749	4
623196	1
1021515	2
260947	7
56774	1
448097	4
419710	7
357363	1
351790	1
833847	3
1230743	2
873380	1
391323	1
748686	1
1510084	7
594039	31
163183	8
503305	12
832281	4
636704	3
1090374	3
1218031	3
197143	3
670664	11
35526	3
1566	3
1113188	1
72449	1
938690	3
609883	45
609714	33
133399	3
649416	10
252520	17
1006779	4
972819	1
643843	2
343085	5
775676	39
83764	1
225530	4
15844	1
665091	2
622426	2
951402	2
111982	2
1028027	1
1061987	1
1609354	1
334718	3
499129	3
79419	21
300758	11
1077831	4
890452	1
929985	2
561476	1
958372	1
937462	21
168925	3
642446	53
565821	5
928757	3
588297	4
804063	4
951233	6
112151	4
554337	1
1166999	7
301986	2
190173	5
1091602	22
587069	4
133568	2
950005	13
1091771	3
462544	1
2794	1
825480	1
1036394	7
1113019	4
134796	7
1056583	4
750083	2
784043	2
894628	1
1070354	1
92131	2
838192	1
595267	18
107637	2
363274	13
952630	9
226758	7
618081	2
1281606	1
1117533	10
669436	1
244153	2
861896	7
1089146	5
1014977	5
1112850	114
390095	2
83933	8
489534	5
832619	21
977164	5
616515	2
719071	1
809805	1
840648	1
783874	1
58002	1
2625	46
121746	92
950174	18
110923	6
303383	2
502077	28
224302	2
836795	4
671892	2
76794	1
1284892	1
835075	8
781418	4
636873	11
568277	2
500357	4
979620	3
973878	1
713498	3
1082176	1
1302854	1
1033769	3
28556	1
283363	22
51032	2
169	9
777242	35
1032541	3
544911	2
612831	1
329145	5
1174138	3
141766	2
1270783	5
142994	1
336284	2
52260	3
282135	2
539890	10
1062156	1
395345	1
449494	4
449156	8
611111	3
846390	3
327917	1
1121217	3
20189	43
797262	3
484513	33
87617	3
558682	4
359988	5
813489	3
921787	1
865182	1
1119989	1
9764	2
776014	59
789785	1
614059	11
600288	18
217163	2
163014	2
546139	1
668208	4
852639	2
667716	1
943035	1
522266	12
1009066	39
284024	1
765251	1
640557	2
913589	7
1031880	5
579040	1
1333299	2
1037453	2
975106	1
668944	1
1136156	53
590922	1
934837	4
299699	1
739260	1
104122	2
172609	13
541287	33
269915	1
